clean_path,ClassId,split,track_id,Width,Height
clean/gtsrb/train/00000/00001_00004.png,0,train,0_00001,31,31
clean/gtsrb/train/00000/00001_00005.png,0,train,0_00001,32,32
clean/gtsrb/train/00000/00001_00006.png,0,train,0_00001,33,34
clean/gtsrb/train/00000/00001_00007.png,0,train,0_00001,34,33
clean/gtsrb/train/00000/00001_00008.png,0,train,0_00001,33,33
clean/gtsrb/train/00000/00001_00009.png,0,train,0_00001,34,33
clean/gtsrb/train/00000/00001_00010.png,0,train,0_00001,36,35
clean/gtsrb/train/00000/00001_00011.png,0,train,0_00001,35,36
clean/gtsrb/train/00000/00001_00012.png,0,train,0_00001,36,36
clean/gtsrb/train/00000/00001_00013.png,0,train,0_00001,36,36
clean/gtsrb/train/00000/00001_00014.png,0,train,0_00001,37,36
clean/gtsrb/train/00000/00001_00015.png,0,train,0_00001,38,38
clean/gtsrb/train/00000/00001_00016.png,0,train,0_00001,38,39
clean/gtsrb/train/00000/00001_00017.png,0,train,0_00001,39,41
clean/gtsrb/train/00000/00001_00018.png,0,train,0_00001,40,41
clean/gtsrb/train/00000/00001_00019.png,0,train,0_00001,42,43
clean/gtsrb/train/00000/00001_00020.png,0,train,0_00001,43,43
clean/gtsrb/train/00000/00001_00021.png,0,train,0_00001,45,45
clean/gtsrb/train/00000/00001_00022.png,0,train,0_00001,45,47
clean/gtsrb/train/00000/00001_00023.png,0,train,0_00001,47,48
clean/gtsrb/train/00000/00001_00024.png,0,train,0_00001,49,49
clean/gtsrb/train/00000/00001_00025.png,0,train,0_00001,50,52
clean/gtsrb/train/00000/00001_00026.png,0,train,0_00001,53,54
clean/gtsrb/train/00000/00001_00027.png,0,train,0_00001,55,56
clean/gtsrb/train/00000/00001_00028.png,0,train,0_00001,57,59
clean/gtsrb/train/00000/00001_00029.png,0,train,0_00001,59,61
clean/gtsrb/train/00000/00002_00000.png,0,train,0_00002,27,26
clean/gtsrb/train/00000/00002_00001.png,0,train,0_00002,27,28
clean/gtsrb/train/00000/00002_00002.png,0,train,0_00002,27,28
clean/gtsrb/train/00000/00002_00003.png,0,train,0_00002,30,29
clean/gtsrb/train/00000/00002_00004.png,0,train,0_00002,30,29
clean/gtsrb/train/00000/00002_00005.png,0,train,0_00002,31,31
clean/gtsrb/train/00000/00002_00006.png,0,train,0_00002,30,30
clean/gtsrb/train/00000/00002_00007.png,0,train,0_00002,32,31
clean/gtsrb/train/00000/00002_00008.png,0,train,0_00002,31,32
clean/gtsrb/train/00000/00002_00009.png,0,train,0_00002,34,33
clean/gtsrb/train/00000/00002_00010.png,0,train,0_00002,34,34
clean/gtsrb/train/00000/00002_00011.png,0,train,0_00002,35,35
clean/gtsrb/train/00000/00002_00012.png,0,train,0_00002,38,37
clean/gtsrb/train/00000/00002_00013.png,0,train,0_00002,39,39
clean/gtsrb/train/00000/00002_00014.png,0,train,0_00002,40,39
clean/gtsrb/train/00000/00002_00015.png,0,train,0_00002,41,41
clean/gtsrb/train/00000/00002_00016.png,0,train,0_00002,44,44
clean/gtsrb/train/00000/00002_00017.png,0,train,0_00002,46,45
clean/gtsrb/train/00000/00002_00018.png,0,train,0_00002,48,47
clean/gtsrb/train/00000/00002_00019.png,0,train,0_00002,51,50
clean/gtsrb/train/00000/00002_00020.png,0,train,0_00002,52,52
clean/gtsrb/train/00000/00002_00021.png,0,train,0_00002,55,55
clean/gtsrb/train/00000/00002_00022.png,0,train,0_00002,59,59
clean/gtsrb/train/00000/00002_00023.png,0,train,0_00002,62,63
clean/gtsrb/train/00000/00002_00024.png,0,train,0_00002,69,70
clean/gtsrb/train/00000/00002_00025.png,0,train,0_00002,74,75
clean/gtsrb/train/00000/00002_00026.png,0,train,0_00002,83,85
clean/gtsrb/train/00000/00002_00027.png,0,train,0_00002,92,95
clean/gtsrb/train/00000/00002_00028.png,0,train,0_00002,107,108
clean/gtsrb/train/00000/00002_00029.png,0,train,0_00002,122,124
clean/gtsrb/train/00000/00003_00000.png,0,train,0_00003,27,28
clean/gtsrb/train/00000/00003_00001.png,0,train,0_00003,28,29
clean/gtsrb/train/00000/00003_00002.png,0,train,0_00003,29,28
clean/gtsrb/train/00000/00003_00003.png,0,train,0_00003,29,30
clean/gtsrb/train/00000/00003_00004.png,0,train,0_00003,28,30
clean/gtsrb/train/00000/00003_00005.png,0,train,0_00003,31,31
clean/gtsrb/train/00000/00003_00006.png,0,train,0_00003,33,32
clean/gtsrb/train/00000/00003_00007.png,0,train,0_00003,31,33
clean/gtsrb/train/00000/00003_00008.png,0,train,0_00003,33,33
clean/gtsrb/train/00000/00003_00009.png,0,train,0_00003,34,34
clean/gtsrb/train/00000/00003_00010.png,0,train,0_00003,36,35
clean/gtsrb/train/00000/00003_00011.png,0,train,0_00003,37,37
clean/gtsrb/train/00000/00003_00012.png,0,train,0_00003,37,36
clean/gtsrb/train/00000/00003_00013.png,0,train,0_00003,38,39
clean/gtsrb/train/00000/00003_00014.png,0,train,0_00003,40,39
clean/gtsrb/train/00000/00003_00015.png,0,train,0_00003,41,40
clean/gtsrb/train/00000/00003_00016.png,0,train,0_00003,43,44
clean/gtsrb/train/00000/00003_00017.png,0,train,0_00003,43,45
clean/gtsrb/train/00000/00003_00018.png,0,train,0_00003,47,46
clean/gtsrb/train/00000/00003_00019.png,0,train,0_00003,50,50
clean/gtsrb/train/00000/00003_00020.png,0,train,0_00003,51,52
clean/gtsrb/train/00000/00003_00021.png,0,train,0_00003,53,54
clean/gtsrb/train/00000/00003_00022.png,0,train,0_00003,58,57
clean/gtsrb/train/00000/00003_00023.png,0,train,0_00003,62,60
clean/gtsrb/train/00000/00003_00024.png,0,train,0_00003,64,61
clean/gtsrb/train/00000/00003_00025.png,0,train,0_00003,70,69
clean/gtsrb/train/00000/00003_00026.png,0,train,0_00003,76,75
clean/gtsrb/train/00000/00003_00027.png,0,train,0_00003,85,84
clean/gtsrb/train/00000/00003_00028.png,0,train,0_00003,94,93
clean/gtsrb/train/00000/00003_00029.png,0,train,0_00003,109,104
clean/gtsrb/val/00000/00004_00000.png,0,val,0_00004,55,59
clean/gtsrb/val/00000/00004_00001.png,0,val,0_00004,56,60
clean/gtsrb/val/00000/00004_00002.png,0,val,0_00004,56,60
clean/gtsrb/val/00000/00004_00003.png,0,val,0_00004,57,61
clean/gtsrb/val/00000/00004_00004.png,0,val,0_00004,59,62
clean/gtsrb/val/00000/00004_00005.png,0,val,0_00004,59,63
clean/gtsrb/val/00000/00004_00006.png,0,val,0_00004,59,66
clean/gtsrb/val/00000/00004_00007.png,0,val,0_00004,63,68
clean/gtsrb/val/00000/00004_00008.png,0,val,0_00004,63,69
clean/gtsrb/val/00000/00004_00009.png,0,val,0_00004,65,70
clean/gtsrb/val/00000/00004_00010.png,0,val,0_00004,66,71
clean/gtsrb/val/00000/00004_00011.png,0,val,0_00004,68,72
clean/gtsrb/val/00000/00004_00012.png,0,val,0_00004,70,73
clean/gtsrb/val/00000/00004_00013.png,0,val,0_00004,70,74
clean/gtsrb/val/00000/00004_00014.png,0,val,0_00004,70,74
clean/gtsrb/val/00000/00004_00015.png,0,val,0_00004,72,75
clean/gtsrb/val/00000/00004_00016.png,0,val,0_00004,74,79
clean/gtsrb/val/00000/00004_00017.png,0,val,0_00004,74,80
clean/gtsrb/val/00000/00004_00018.png,0,val,0_00004,76,80
clean/gtsrb/val/00000/00004_00019.png,0,val,0_00004,77,82
clean/gtsrb/val/00000/00004_00020.png,0,val,0_00004,80,84
clean/gtsrb/val/00000/00004_00021.png,0,val,0_00004,81,85
clean/gtsrb/val/00000/00004_00022.png,0,val,0_00004,81,88
clean/gtsrb/val/00000/00004_00023.png,0,val,0_00004,84,88
clean/gtsrb/val/00000/00004_00024.png,0,val,0_00004,85,89
clean/gtsrb/val/00000/00004_00025.png,0,val,0_00004,86,93
clean/gtsrb/val/00000/00004_00026.png,0,val,0_00004,90,96
clean/gtsrb/val/00000/00004_00027.png,0,val,0_00004,95,100
clean/gtsrb/val/00000/00004_00028.png,0,val,0_00004,98,106
clean/gtsrb/val/00000/00004_00029.png,0,val,0_00004,107,110
clean/gtsrb/train/00000/00005_00000.png,0,train,0_00005,27,27
clean/gtsrb/train/00000/00005_00001.png,0,train,0_00005,29,27
clean/gtsrb/train/00000/00005_00002.png,0,train,0_00005,29,28
clean/gtsrb/train/00000/00005_00003.png,0,train,0_00005,30,28
clean/gtsrb/train/00000/00005_00004.png,0,train,0_00005,32,30
clean/gtsrb/train/00000/00005_00005.png,0,train,0_00005,31,30
clean/gtsrb/train/00000/00005_00006.png,0,train,0_00005,32,29
clean/gtsrb/train/00000/00005_00007.png,0,train,0_00005,33,30
clean/gtsrb/train/00000/00005_00008.png,0,train,0_00005,32,32
clean/gtsrb/train/00000/00005_00009.png,0,train,0_00005,34,33
clean/gtsrb/train/00000/00005_00010.png,0,train,0_00005,34,33
clean/gtsrb/train/00000/00005_00011.png,0,train,0_00005,35,33
clean/gtsrb/train/00000/00005_00012.png,0,train,0_00005,37,35
clean/gtsrb/train/00000/00005_00013.png,0,train,0_00005,37,37
clean/gtsrb/train/00000/00005_00014.png,0,train,0_00005,38,37
clean/gtsrb/train/00000/00005_00015.png,0,train,0_00005,42,39
clean/gtsrb/train/00000/00005_00016.png,0,train,0_00005,43,40
clean/gtsrb/train/00000/00005_00017.png,0,train,0_00005,43,43
clean/gtsrb/train/00000/00005_00018.png,0,train,0_00005,45,44
clean/gtsrb/train/00000/00005_00019.png,0,train,0_00005,47,45
clean/gtsrb/train/00000/00005_00020.png,0,train,0_00005,49,47
clean/gtsrb/train/00000/00005_00021.png,0,train,0_00005,52,49
clean/gtsrb/train/00000/00005_00022.png,0,train,0_00005,56,54
clean/gtsrb/train/00000/00005_00023.png,0,train,0_00005,59,58
clean/gtsrb/train/00000/00005_00024.png,0,train,0_00005,63,62
clean/gtsrb/train/00000/00005_00025.png,0,train,0_00005,71,65
clean/gtsrb/train/00000/00005_00026.png,0,train,0_00005,76,72
clean/gtsrb/train/00000/00005_00027.png,0,train,0_00005,83,82
clean/gtsrb/train/00000/00005_00028.png,0,train,0_00005,95,94
clean/gtsrb/train/00000/00005_00029.png,0,train,0_00005,109,108
clean/gtsrb/train/00000/00006_00000.png,0,train,0_00006,34,36
clean/gtsrb/train/00000/00006_00001.png,0,train,0_00006,36,37
clean/gtsrb/train/00000/00006_00002.png,0,train,0_00006,35,38
clean/gtsrb/train/00000/00006_00003.png,0,train,0_00006,36,39
clean/gtsrb/train/00000/00006_00004.png,0,train,0_00006,37,39
clean/gtsrb/train/00000/00006_00005.png,0,train,0_00006,38,40
clean/gtsrb/train/00000/00006_00006.png,0,train,0_00006,39,41
clean/gtsrb/train/00000/00006_00007.png,0,train,0_00006,41,42
clean/gtsrb/train/00000/00006_00008.png,0,train,0_00006,41,43
clean/gtsrb/train/00000/00006_00009.png,0,train,0_00006,41,44
clean/gtsrb/train/00000/00006_00010.png,0,train,0_00006,42,45
clean/gtsrb/train/00000/00006_00011.png,0,train,0_00006,45,47
clean/gtsrb/train/00000/00006_00012.png,0,train,0_00006,46,49
clean/gtsrb/train/00000/00006_00013.png,0,train,0_00006,48,51
clean/gtsrb/train/00000/00006_00014.png,0,train,0_00006,50,53
clean/gtsrb/train/00000/00006_00015.png,0,train,0_00006,53,55
clean/gtsrb/train/00000/00006_00016.png,0,train,0_00006,54,56
clean/gtsrb/train/00000/00006_00017.png,0,train,0_00006,55,58
clean/gtsrb/train/00000/00006_00018.png,0,train,0_00006,56,61
clean/gtsrb/train/00000/00006_00019.png,0,train,0_00006,60,64
clean/gtsrb/train/00000/00006_00020.png,0,train,0_00006,63,69
clean/gtsrb/train/00000/00006_00021.png,0,train,0_00006,68,73
clean/gtsrb/train/00000/00006_00022.png,0,train,0_00006,72,76
clean/gtsrb/train/00000/00006_00023.png,0,train,0_00006,75,81
clean/gtsrb/train/00000/00006_00024.png,0,train,0_00006,82,85
clean/gtsrb/train/00000/00006_00025.png,0,train,0_00006,85,87
clean/gtsrb/train/00000/00006_00026.png,0,train,0_00006,92,95
clean/gtsrb/train/00000/00006_00027.png,0,train,0_00006,97,100
clean/gtsrb/train/00000/00006_00028.png,0,train,0_00006,105,109
clean/gtsrb/train/00000/00006_00029.png,0,train,0_00006,112,118
clean/gtsrb/train/00001/00000_00000.png,1,train,1_00000,56,57
clean/gtsrb/train/00001/00000_00001.png,1,train,1_00000,55,57
clean/gtsrb/train/00001/00000_00002.png,1,train,1_00000,56,56
clean/gtsrb/train/00001/00000_00003.png,1,train,1_00000,58,58
clean/gtsrb/train/00001/00000_00004.png,1,train,1_00000,59,59
clean/gtsrb/train/00001/00000_00005.png,1,train,1_00000,57,59
clean/gtsrb/train/00001/00000_00006.png,1,train,1_00000,57,59
clean/gtsrb/train/00001/00000_00007.png,1,train,1_00000,57,59
clean/gtsrb/train/00001/00000_00008.png,1,train,1_00000,60,60
clean/gtsrb/train/00001/00000_00009.png,1,train,1_00000,61,61
clean/gtsrb/train/00001/00000_00010.png,1,train,1_00000,61,62
clean/gtsrb/train/00001/00000_00011.png,1,train,1_00000,63,62
clean/gtsrb/train/00001/00000_00012.png,1,train,1_00000,65,65
clean/gtsrb/train/00001/00000_00013.png,1,train,1_00000,68,68
clean/gtsrb/train/00001/00000_00014.png,1,train,1_00000,68,69
clean/gtsrb/train/00001/00000_00015.png,1,train,1_00000,69,70
clean/gtsrb/train/00001/00000_00016.png,1,train,1_00000,71,72
clean/gtsrb/train/00001/00000_00017.png,1,train,1_00000,72,74
clean/gtsrb/train/00001/00000_00018.png,1,train,1_00000,74,74
clean/gtsrb/train/00001/00000_00019.png,1,train,1_00000,79,80
clean/gtsrb/train/00001/00000_00020.png,1,train,1_00000,81,81
clean/gtsrb/train/00001/00000_00021.png,1,train,1_00000,82,82
clean/gtsrb/train/00001/00000_00022.png,1,train,1_00000,85,86
clean/gtsrb/train/00001/00000_00023.png,1,train,1_00000,89,88
clean/gtsrb/train/00001/00000_00024.png,1,train,1_00000,93,94
clean/gtsrb/train/00001/00000_00025.png,1,train,1_00000,97,96
clean/gtsrb/train/00001/00000_00026.png,1,train,1_00000,100,104
clean/gtsrb/train/00001/00000_00027.png,1,train,1_00000,105,107
clean/gtsrb/train/00001/00000_00028.png,1,train,1_00000,108,110
clean/gtsrb/train/00001/00000_00029.png,1,train,1_00000,114,118
clean/gtsrb/train/00001/00001_00000.png,1,train,1_00001,30,32
clean/gtsrb/train/00001/00001_00001.png,1,train,1_00001,30,33
clean/gtsrb/train/00001/00001_00002.png,1,train,1_00001,31,33
clean/gtsrb/train/00001/00001_00003.png,1,train,1_00001,32,33
clean/gtsrb/train/00001/00001_00004.png,1,train,1_00001,32,33
clean/gtsrb/train/00001/00001_00005.png,1,train,1_00001,34,33
clean/gtsrb/train/00001/00001_00006.png,1,train,1_00001,36,34
clean/gtsrb/train/00001/00001_00007.png,1,train,1_00001,37,35
clean/gtsrb/train/00001/00001_00008.png,1,train,1_00001,37,36
clean/gtsrb/train/00001/00001_00009.png,1,train,1_00001,38,37
clean/gtsrb/train/00001/00001_00010.png,1,train,1_00001,38,39
clean/gtsrb/train/00001/00001_00011.png,1,train,1_00001,38,39
clean/gtsrb/train/00001/00001_00012.png,1,train,1_00001,39,39
clean/gtsrb/train/00001/00001_00013.png,1,train,1_00001,39,41
clean/gtsrb/train/00001/00001_00014.png,1,train,1_00001,40,42
clean/gtsrb/train/00001/00001_00015.png,1,train,1_00001,42,43
clean/gtsrb/train/00001/00001_00016.png,1,train,1_00001,44,45
clean/gtsrb/train/00001/00001_00017.png,1,train,1_00001,44,46
clean/gtsrb/train/00001/00001_00018.png,1,train,1_00001,46,46
clean/gtsrb/train/00001/00001_00019.png,1,train,1_00001,48,46
clean/gtsrb/train/00001/00001_00020.png,1,train,1_00001,48,48
clean/gtsrb/train/00001/00001_00021.png,1,train,1_00001,51,50
clean/gtsrb/train/00001/00001_00022.png,1,train,1_00001,53,53
clean/gtsrb/train/00001/00001_00023.png,1,train,1_00001,55,54
clean/gtsrb/train/00001/00001_00024.png,1,train,1_00001,57,55
clean/gtsrb/train/00001/00001_00025.png,1,train,1_00001,59,57
clean/gtsrb/train/00001/00001_00026.png,1,train,1_00001,61,57
clean/gtsrb/train/00001/00001_00027.png,1,train,1_00001,63,60
clean/gtsrb/train/00001/00001_00028.png,1,train,1_00001,68,61
clean/gtsrb/train/00001/00001_00029.png,1,train,1_00001,71,67
clean/gtsrb/train/00001/00002_00000.png,1,train,1_00002,46,48
clean/gtsrb/train/00001/00002_00001.png,1,train,1_00002,45,47
clean/gtsrb/train/00001/00002_00002.png,1,train,1_00002,46,48
clean/gtsrb/train/00001/00002_00003.png,1,train,1_00002,46,47
clean/gtsrb/train/00001/00002_00004.png,1,train,1_00002,46,47
clean/gtsrb/train/00001/00002_00005.png,1,train,1_00002,46,48
clean/gtsrb/train/00001/00002_00006.png,1,train,1_00002,47,49
clean/gtsrb/train/00001/00002_00007.png,1,train,1_00002,50,50
clean/gtsrb/train/00001/00002_00008.png,1,train,1_00002,50,51
clean/gtsrb/train/00001/00002_00009.png,1,train,1_00002,49,50
clean/gtsrb/train/00001/00002_00010.png,1,train,1_00002,50,51
clean/gtsrb/train/00001/00002_00011.png,1,train,1_00002,52,53
clean/gtsrb/train/00001/00002_00012.png,1,train,1_00002,52,55
clean/gtsrb/train/00001/00002_00013.png,1,train,1_00002,52,55
clean/gtsrb/train/00001/00002_00014.png,1,train,1_00002,54,56
clean/gtsrb/train/00001/00002_00015.png,1,train,1_00002,52,55
clean/gtsrb/train/00001/00002_00016.png,1,train,1_00002,53,55
clean/gtsrb/train/00001/00002_00017.png,1,train,1_00002,54,56
clean/gtsrb/train/00001/00002_00018.png,1,train,1_00002,56,57
clean/gtsrb/train/00001/00002_00019.png,1,train,1_00002,57,56
clean/gtsrb/train/00001/00002_00020.png,1,train,1_00002,57,57
clean/gtsrb/train/00001/00002_00021.png,1,train,1_00002,58,58
clean/gtsrb/train/00001/00002_00022.png,1,train,1_00002,60,59
clean/gtsrb/train/00001/00002_00023.png,1,train,1_00002,62,63
clean/gtsrb/train/00001/00002_00024.png,1,train,1_00002,63,64
clean/gtsrb/train/00001/00002_00025.png,1,train,1_00002,63,64
clean/gtsrb/train/00001/00002_00026.png,1,train,1_00002,64,64
clean/gtsrb/train/00001/00002_00027.png,1,train,1_00002,70,68
clean/gtsrb/train/00001/00002_00028.png,1,train,1_00002,72,69
clean/gtsrb/train/00001/00002_00029.png,1,train,1_00002,74,70
clean/gtsrb/train/00001/00003_00000.png,1,train,1_00003,25,26
clean/gtsrb/train/00001/00003_00001.png,1,train,1_00003,27,27
clean/gtsrb/train/00001/00003_00002.png,1,train,1_00003,27,27
clean/gtsrb/train/00001/00003_00003.png,1,train,1_00003,28,28
clean/gtsrb/train/00001/00003_00004.png,1,train,1_00003,27,30
clean/gtsrb/train/00001/00003_00005.png,1,train,1_00003,29,31
clean/gtsrb/train/00001/00003_00006.png,1,train,1_00003,29,32
clean/gtsrb/train/00001/00003_00007.png,1,train,1_00003,33,33
clean/gtsrb/train/00001/00003_00008.png,1,train,1_00003,34,33
clean/gtsrb/train/00001/00003_00009.png,1,train,1_00003,35,35
clean/gtsrb/train/00001/00003_00010.png,1,train,1_00003,36,37
clean/gtsrb/train/00001/00003_00011.png,1,train,1_00003,37,38
clean/gtsrb/train/00001/00003_00012.png,1,train,1_00003,37,37
clean/gtsrb/train/00001/00003_00013.png,1,train,1_00003,37,39
clean/gtsrb/train/00001/00003_00014.png,1,train,1_00003,39,39
clean/gtsrb/train/00001/00003_00015.png,1,train,1_00003,41,41
clean/gtsrb/train/00001/00003_00016.png,1,train,1_00003,42,43
clean/gtsrb/train/00001/00003_00017.png,1,train,1_00003,46,45
clean/gtsrb/train/00001/00003_00018.png,1,train,1_00003,50,49
clean/gtsrb/train/00001/00003_00019.png,1,train,1_00003,54,53
clean/gtsrb/train/00001/00003_00020.png,1,train,1_00003,54,56
clean/gtsrb/train/00001/00003_00021.png,1,train,1_00003,58,59
clean/gtsrb/train/00001/00003_00022.png,1,train,1_00003,63,64
clean/gtsrb/train/00001/00003_00023.png,1,train,1_00003,70,72
clean/gtsrb/train/00001/00003_00024.png,1,train,1_00003,76,79
clean/gtsrb/train/00001/00003_00025.png,1,train,1_00003,86,86
clean/gtsrb/train/00001/00003_00026.png,1,train,1_00003,98,98
clean/gtsrb/train/00001/00003_00027.png,1,train,1_00003,114,117
clean/gtsrb/train/00001/00003_00028.png,1,train,1_00003,134,141
clean/gtsrb/train/00001/00003_00029.png,1,train,1_00003,164,170
clean/gtsrb/train/00001/00004_00000.png,1,train,1_00004,40,40
clean/gtsrb/train/00001/00004_00001.png,1,train,1_00004,41,42
clean/gtsrb/train/00001/00004_00002.png,1,train,1_00004,43,42
clean/gtsrb/train/00001/00004_00003.png,1,train,1_00004,44,46
clean/gtsrb/train/00001/00004_00004.png,1,train,1_00004,49,47
clean/gtsrb/train/00001/00004_00005.png,1,train,1_00004,52,51
clean/gtsrb/train/00001/00004_00006.png,1,train,1_00004,53,52
clean/gtsrb/train/00001/00004_00007.png,1,train,1_00004,60,61
clean/gtsrb/train/00001/00004_00008.png,1,train,1_00004,62,65
clean/gtsrb/train/00001/00004_00009.png,1,train,1_00004,73,75
clean/gtsrb/train/00001/00004_00010.png,1,train,1_00004,83,80
clean/gtsrb/train/00001/00004_00011.png,1,train,1_00004,92,88
clean/gtsrb/train/00001/00004_00012.png,1,train,1_00004,28,29
clean/gtsrb/train/00001/00004_00013.png,1,train,1_00004,31,32
clean/gtsrb/train/00001/00004_00014.png,1,train,1_00004,31,32
clean/gtsrb/train/00001/00004_00015.png,1,train,1_00004,33,32
clean/gtsrb/train/00001/00004_00016.png,1,train,1_00004,32,32
clean/gtsrb/train/00001/00004_00017.png,1,train,1_00004,34,35
clean/gtsrb/train/00001/00004_00018.png,1,train,1_00004,34,36
clean/gtsrb/train/00001/00004_00019.png,1,train,1_00004,36,37
clean/gtsrb/train/00001/00004_00020.png,1,train,1_00004,37,38
clean/gtsrb/train/00001/00004_00021.png,1,train,1_00004,39,39
clean/gtsrb/train/00001/00004_00022.png,1,train,1_00004,41,41
clean/gtsrb/train/00001/00004_00023.png,1,train,1_00004,44,43
clean/gtsrb/train/00001/00004_00024.png,1,train,1_00004,47,46
clean/gtsrb/train/00001/00004_00025.png,1,train,1_00004,48,48
clean/gtsrb/train/00001/00004_00026.png,1,train,1_00004,50,51
clean/gtsrb/train/00001/00004_00027.png,1,train,1_00004,55,55
clean/gtsrb/train/00001/00004_00028.png,1,train,1_00004,59,59
clean/gtsrb/train/00001/00004_00029.png,1,train,1_00004,63,64
clean/gtsrb/train/00001/00005_00000.png,1,train,1_00005,30,28
clean/gtsrb/train/00001/00005_00001.png,1,train,1_00005,29,30
clean/gtsrb/train/00001/00005_00002.png,1,train,1_00005,29,31
clean/gtsrb/train/00001/00005_00003.png,1,train,1_00005,30,30
clean/gtsrb/train/00001/00005_00004.png,1,train,1_00005,32,31
clean/gtsrb/train/00001/00005_00005.png,1,train,1_00005,33,32
clean/gtsrb/train/00001/00005_00006.png,1,train,1_00005,32,34
clean/gtsrb/train/00001/00005_00007.png,1,train,1_00005,34,32
clean/gtsrb/train/00001/00005_00008.png,1,train,1_00005,33,35
clean/gtsrb/train/00001/00005_00009.png,1,train,1_00005,34,35
clean/gtsrb/train/00001/00005_00010.png,1,train,1_00005,36,36
clean/gtsrb/train/00001/00005_00011.png,1,train,1_00005,38,38
clean/gtsrb/train/00001/00005_00012.png,1,train,1_00005,39,39
clean/gtsrb/train/00001/00005_00013.png,1,train,1_00005,39,40
clean/gtsrb/train/00001/00005_00014.png,1,train,1_00005,42,40
clean/gtsrb/train/00001/00005_00015.png,1,train,1_00005,43,43
clean/gtsrb/train/00001/00005_00016.png,1,train,1_00005,46,44
clean/gtsrb/train/00001/00005_00017.png,1,train,1_00005,47,46
clean/gtsrb/train/00001/00005_00018.png,1,train,1_00005,49,47
clean/gtsrb/train/00001/00005_00019.png,1,train,1_00005,51,50
clean/gtsrb/train/00001/00005_00020.png,1,train,1_00005,50,49
clean/gtsrb/train/00001/00005_00021.png,1,train,1_00005,53,52
clean/gtsrb/train/00001/00005_00022.png,1,train,1_00005,55,53
clean/gtsrb/train/00001/00005_00023.png,1,train,1_00005,57,55
clean/gtsrb/train/00001/00005_00024.png,1,train,1_00005,58,57
clean/gtsrb/train/00001/00005_00025.png,1,train,1_00005,59,57
clean/gtsrb/train/00001/00005_00026.png,1,train,1_00005,61,59
clean/gtsrb/train/00001/00005_00027.png,1,train,1_00005,62,62
clean/gtsrb/train/00001/00005_00028.png,1,train,1_00005,63,63
clean/gtsrb/train/00001/00005_00029.png,1,train,1_00005,64,63
clean/gtsrb/train/00001/00006_00000.png,1,train,1_00006,44,50
clean/gtsrb/train/00001/00006_00001.png,1,train,1_00006,43,49
clean/gtsrb/train/00001/00006_00002.png,1,train,1_00006,44,50
clean/gtsrb/train/00001/00006_00003.png,1,train,1_00006,43,50
clean/gtsrb/train/00001/00006_00004.png,1,train,1_00006,43,51
clean/gtsrb/train/00001/00006_00005.png,1,train,1_00006,44,51
clean/gtsrb/train/00001/00006_00006.png,1,train,1_00006,46,53
clean/gtsrb/train/00001/00006_00007.png,1,train,1_00006,46,54
